game_session,installation_id,title,num_correct,num_incorrect,accuracy,accuracy_group
bf74aeea0504eec6,6d7bfd97,Cauldron Filler (Assessment),1,3,0.25,1
395c1f8c87cd94e6,6d7c3893,Chest Sorter (Assessment),1,1,0.5,2
e503cdc1ebdbb94a,6d7c3893,Cart Balancer (Assessment),1,0,1,3
a1f575986880ccd5,6d8fe711,Mushroom Sorter (Assessment),1,2,0.3333333333333333,1
be9447b3a516b512,6d8fe711,Bird Measurer (Assessment),1,5,0.16666666666666666,1
0daedb5aed55c555,6dac8a6c,Cauldron Filler (Assessment),1,0,1,3
567a5320d90a59cb,6dac8a6c,Cart Balancer (Assessment),1,1,0.5,2
a461cdec83162660,6dac8a6c,Chest Sorter (Assessment),0,11,0,0
4f8d38e1d4b7454e,6db635f0,Cauldron Filler (Assessment),1,11,0.08333333333333333,1
59776ecbe5fb11cd,6db635f0,Cauldron Filler (Assessment),1,3,0.25,1
74015cb4d932a3fc,6db635f0,Cauldron Filler (Assessment),1,0,1,3
75a2595ea3c1b24e,6db635f0,Cart Balancer (Assessment),1,1,0.5,2
c1fd206b608ef6ac,6db635f0,Cauldron Filler (Assessment),1,3,0.25,1
f3a3dab9fac89bca,6db635f0,Mushroom Sorter (Assessment),1,6,0.14285714285714285,1
23a8861d3e6911fa,6dd06b16,Cauldron Filler (Assessment),1,1,0.5,2
3e4be7956f04f523,6dd06b16,Cauldron Filler (Assessment),1,0,1,3
647434bf47e50275,6dd06b16,Mushroom Sorter (Assessment),1,5,0.16666666666666666,1
6a2145dc1fb45617,6dd06b16,Cauldron Filler (Assessment),0,1,0,0
8cee46d76a6073c9,6dd06b16,Chest Sorter (Assessment),0,7,0,0
a635920c1c617cd6,6dd06b16,Mushroom Sorter (Assessment),1,4,0.2,1
c4d3c054c888a3e9,6dd06b16,Cart Balancer (Assessment),0,8,0,0
ea2cc3e63efb9436,6dd06b16,Cauldron Filler (Assessment),1,0,1,3
08848937807929c6,6dd3f806,Chest Sorter (Assessment),1,10,0.09090909090909091,1
13e778e038df52e6,6dd3f806,Cauldron Filler (Assessment),1,0,1,3
24e2984005e60536,6dd3f806,Chest Sorter (Assessment),0,3,0,0
3696e2f48dd4bd90,6dd3f806,Cauldron Filler (Assessment),1,1,0.5,2
3ac3507971635393,6dd3f806,Mushroom Sorter (Assessment),0,4,0,0
3b85b07c1e576d42,6dd3f806,Cauldron Filler (Assessment),0,3,0,0
3fc1ea4ee382b14c,6dd3f806,Mushroom Sorter (Assessment),1,0,1,3
4d7444278d85c12d,6dd3f806,Bird Measurer (Assessment),0,1,0,0
73129e2308873aec,6dd3f806,Cauldron Filler (Assessment),1,1,0.5,2
9aa23cd2c8efd696,6dd3f806,Cart Balancer (Assessment),0,4,0,0
a0c66b31c0653f64,6dd3f806,Cauldron Filler (Assessment),1,0,1,3
a20fc021e6bd16d6,6dd3f806,Chest Sorter (Assessment),0,1,0,0
a67654bac6424586,6dd3f806,Mushroom Sorter (Assessment),0,3,0,0
b81ab2e069fe2828,6dd3f806,Cauldron Filler (Assessment),1,0,1,3
ba3acedf6d401110,6dd3f806,Cauldron Filler (Assessment),1,1,0.5,2
bbef7758fd6e0be9,6dd3f806,Bird Measurer (Assessment),0,4,0,0
d75bcbca6848bf14,6dd3f806,Cauldron Filler (Assessment),1,0,1,3
8f23831bc3d077b7,6df25e1b,Bird Measurer (Assessment),1,0,1,3
555819dc144311a9,6df38079,Cart Balancer (Assessment),1,0,1,3
617b079087032351,6df38079,Cauldron Filler (Assessment),1,0,1,3
673879f6d6b11e53,6df38079,Chest Sorter (Assessment),1,0,1,3
5f9d0c9a10788b94,6df65f68,Mushroom Sorter (Assessment),1,1,0.5,2
0a723905d2146b05,6e3b8bc5,Cart Balancer (Assessment),1,0,1,3
136750bca59e68d2,6e3b8bc5,Chest Sorter (Assessment),1,0,1,3
9fc3392b926dca2f,6e3b8bc5,Chest Sorter (Assessment),1,0,1,3
32140fcc407a9726,6e6abb1d,Cauldron Filler (Assessment),1,0,1,3
a1742e5198dd3ec6,6e6abb1d,Cauldron Filler (Assessment),1,0,1,3
b2ae36842923c674,6e6abb1d,Cauldron Filler (Assessment),1,0,1,3
f350e7924da1130c,6e6abb1d,Cauldron Filler (Assessment),1,0,1,3
5df18a1984ddce33,6e6ff2ad,Cauldron Filler (Assessment),1,1,0.5,2
ea9d4897a341acf6,6e6ff2ad,Cauldron Filler (Assessment),1,0,1,3
606c3956050404cd,6e70ec3c,Cauldron Filler (Assessment),1,0,1,3
6eac27d6e9a3cf7c,6ea498d4,Cauldron Filler (Assessment),1,0,1,3
a8746bf852c556f8,6ea52627,Chest Sorter (Assessment),1,9,0.1,1
daf76a1ec664e64c,6ea52627,Cauldron Filler (Assessment),1,0,1,3
1dc9802638c055f7,6ea7da79,Bird Measurer (Assessment),0,4,0,0
3d6bdf6323c601c0,6eba02ec,Cart Balancer (Assessment),1,0,1,3
72e3ed3d0d27f9f5,6ec156c9,Cauldron Filler (Assessment),1,1,0.5,2
a0173e5e74755a61,6ec156c9,Cart Balancer (Assessment),1,0,1,3
f16c8c7979bfda61,6ec156c9,Cauldron Filler (Assessment),1,1,0.5,2
0117a0705e2d3d5b,6ecb42db,Cauldron Filler (Assessment),1,0,1,3
0660d15e932d8508,6ecb42db,Chest Sorter (Assessment),0,2,0,0
3c768bfe2a4d0ad1,6ecb42db,Chest Sorter (Assessment),0,2,0,0
41be76eb4d39816e,6ecb42db,Bird Measurer (Assessment),0,1,0,0
55c1eb582350c9c1,6ecb42db,Cart Balancer (Assessment),1,0,1,3
64294ae32c314494,6ecb42db,Bird Measurer (Assessment),1,3,0.25,1
b8d719f433a7f8f4,6ecb42db,Cart Balancer (Assessment),1,0,1,3
cb344cb418f90d2b,6ecb42db,Cauldron Filler (Assessment),0,1,0,0
cc1e5137e56f722d,6ecb42db,Cart Balancer (Assessment),0,1,0,0
cefd2c536382a4e7,6ecb42db,Cart Balancer (Assessment),0,1,0,0
e324c22a9b1f9a6d,6ecb42db,Bird Measurer (Assessment),1,1,0.5,2
e72d3ab324429a7e,6ecb42db,Cart Balancer (Assessment),0,5,0,0
e83fe3528efc69b0,6ecb42db,Cart Balancer (Assessment),0,1,0,0
0eb5752d6f88b602,6edc7710,Cauldron Filler (Assessment),1,0,1,3
15d5f3e139ea207b,6edc7710,Cart Balancer (Assessment),1,3,0.25,1
19278a508c7376da,6edc7710,Cauldron Filler (Assessment),1,0,1,3
2a6b52f5d46f598e,6edc7710,Cart Balancer (Assessment),1,2,0.3333333333333333,1
2debeb2552b40c10,6edc7710,Cart Balancer (Assessment),1,0,1,3
2fdc70361a167d13,6edc7710,Chest Sorter (Assessment),0,6,0,0
78a737a8a96ce565,6edc7710,Mushroom Sorter (Assessment),1,0,1,3
7d95d3fc00b3054c,6edc7710,Chest Sorter (Assessment),0,3,0,0
7d9b0840f14dcbb4,6edc7710,Cart Balancer (Assessment),1,0,1,3
8881120634881ebc,6edc7710,Cart Balancer (Assessment),1,0,1,3
95c4070271a1d989,6edc7710,Chest Sorter (Assessment),0,2,0,0
98b3263d487032ee,6edc7710,Cauldron Filler (Assessment),1,0,1,3
a7fc647cb7198098,6edc7710,Cart Balancer (Assessment),0,3,0,0
ae9ade5f8ab9ea7d,6edc7710,Cauldron Filler (Assessment),1,0,1,3
e04edd689d1ddd69,6edc7710,Chest Sorter (Assessment),0,7,0,0
ef73b0deb91da24b,6edc7710,Chest Sorter (Assessment),0,2,0,0
f7d5c2e66708b489,6edc7710,Cauldron Filler (Assessment),1,3,0.25,1
0daeefb7329d4a94,6ee35159,Cauldron Filler (Assessment),1,1,0.5,2
fb1ed7e7eaae7d09,6ee35159,Cauldron Filler (Assessment),1,1,0.5,2
b6d0fb9f4c6a2917,6eecfc63,Bird Measurer (Assessment),1,1,0.5,2
416f7d7031c5c002,6efb78ab,Chest Sorter (Assessment),0,2,0,0
c00095b7fadb381a,6efb78ab,Mushroom Sorter (Assessment),1,0,1,3
d3d27a9d52866703,6efb78ab,Cart Balancer (Assessment),1,0,1,3
e7c6c6a611cae966,6efb78ab,Bird Measurer (Assessment),0,2,0,0
f3a7a1b046ea5ce6,6efb78ab,Cauldron Filler (Assessment),1,0,1,3
01de619341a58d15,6efefe19,Mushroom Sorter (Assessment),0,2,0,0
19fb3d354e4943fd,6efefe19,Chest Sorter (Assessment),0,1,0,0
6a3fcba7d1b85a63,6efefe19,Cauldron Filler (Assessment),1,0,1,3
87b975460066b0d0,6efefe19,Cauldron Filler (Assessment),1,0,1,3
98813cce6e00454b,6efefe19,Bird Measurer (Assessment),1,3,0.25,1
abe4a1a2d6736864,6efefe19,Bird Measurer (Assessment),1,3,0.25,1
cc0d21294e35fb37,6efefe19,Chest Sorter (Assessment),0,2,0,0
cd2f3e36bf05ec03,6efefe19,Mushroom Sorter (Assessment),1,4,0.2,1
e2c4c6faee1c5894,6efefe19,Mushroom Sorter (Assessment),1,0,1,3
e309dacb6ca4a3e8,6efefe19,Cart Balancer (Assessment),1,1,0.5,2
8f969e76c31316bd,6f1e2833,Mushroom Sorter (Assessment),1,0,1,3
99937be0e8c96360,6f24dba2,Mushroom Sorter (Assessment),1,9,0.1,1
bfc412bff03cc027,6f24dba2,Cauldron Filler (Assessment),1,0,1,3
f56058807d14059f,6f24dba2,Cauldron Filler (Assessment),1,1,0.5,2
0209cef7de1248c4,6f28047e,Mushroom Sorter (Assessment),1,0,1,3
092e0cd49e9d1bb1,6f28047e,Cart Balancer (Assessment),1,0,1,3
c09f5852f45f9aea,6f28047e,Chest Sorter (Assessment),0,1,0,0
037c3a5144aecc4a,6f4215c3,Chest Sorter (Assessment),0,3,0,0
124b9cfe54d63614,6f4215c3,Mushroom Sorter (Assessment),1,1,0.5,2
358f179e4eeeb529,6f4215c3,Cart Balancer (Assessment),0,4,0,0
6aba009b4cb1f1dc,6f4215c3,Bird Measurer (Assessment),0,8,0,0
8fb74d64fb630907,6f4215c3,Cart Balancer (Assessment),1,0,1,3
953d18c3eb4d9983,6f4215c3,Bird Measurer (Assessment),1,1,0.5,2
b9d8717ead207739,6f4215c3,Cauldron Filler (Assessment),1,1,0.5,2
dbcbfecbb987e154,6f4215c3,Mushroom Sorter (Assessment),1,2,0.3333333333333333,1
ed599af81fde4cfd,6f4215c3,Chest Sorter (Assessment),0,6,0,0
fc42eb7580ebfcc9,6f4215c3,Bird Measurer (Assessment),1,5,0.16666666666666666,1
09178c0dde47d1c5,6f49cb7a,Mushroom Sorter (Assessment),1,0,1,3
134a1c1023ec3168,6f49cb7a,Cauldron Filler (Assessment),1,0,1,3
19ea0bc0faf658b8,6f49cb7a,Cart Balancer (Assessment),0,6,0,0
4b8dcfc35880b847,6f49cb7a,Bird Measurer (Assessment),1,1,0.5,2
5511dcbb0b7709f8,6f49cb7a,Chest Sorter (Assessment),0,23,0,0
d8201ab145b7cab4,6f680ab3,Chest Sorter (Assessment),0,6,0,0
feff4c1e3e2ce2e8,6f680ab3,Cart Balancer (Assessment),1,1,0.5,2
6f03818dc9bd567b,6f7a3f08,Chest Sorter (Assessment),1,1,0.5,2
769ccdc12bb139ed,6f7a3f08,Cauldron Filler (Assessment),1,0,1,3
80b92e5b61b3789a,6f7a3f08,Chest Sorter (Assessment),0,4,0,0
9d9e1a12bf39a748,6f7a3f08,Mushroom Sorter (Assessment),1,0,1,3
d9b5855cc9f4ce3d,6f7a3f08,Cart Balancer (Assessment),1,0,1,3
dbadd9f8dde436f9,6f7a3f08,Cart Balancer (Assessment),1,0,1,3
f63f5c5548931ca0,6f7a3f08,Cart Balancer (Assessment),1,0,1,3
c52f6c62e1183e18,6f7ffb2d,Chest Sorter (Assessment),0,2,0,0
cdcefd7817eadf65,6f7ffb2d,Bird Measurer (Assessment),0,4,0,0
6bf9effa8f27e9c5,6f98a63e,Mushroom Sorter (Assessment),1,0,1,3
70737d5b1e9fa9d1,6f98a63e,Cauldron Filler (Assessment),1,0,1,3
c24c1b0163e54705,6f98a63e,Bird Measurer (Assessment),1,1,0.5,2
f771a47b4b4ea158,6f98a63e,Cart Balancer (Assessment),1,0,1,3
684199a499ed7485,6f98b1a0,Cauldron Filler (Assessment),0,1,0,0
e4e566bd019991eb,6f98b1a0,Cauldron Filler (Assessment),0,2,0,0
4d0627c5463f089f,6fa808ad,Chest Sorter (Assessment),1,3,0.25,1
8c35c5a97f26c098,6fa808ad,Cart Balancer (Assessment),1,1,0.5,2
2c58b222ca88a2b4,6fbc5ee2,Cart Balancer (Assessment),1,0,1,3
732bdff54e9aa075,6fbc5ee2,Chest Sorter (Assessment),0,4,0,0
98d85b012074e52e,6fbc5ee2,Bird Measurer (Assessment),1,0,1,3
ab49f4e74cebcdba,6fbc5ee2,Mushroom Sorter (Assessment),1,0,1,3
e7e94a432f307156,6fbc5ee2,Bird Measurer (Assessment),1,4,0.2,1
694c2547a7972fe9,6fd1f864,Mushroom Sorter (Assessment),1,1,0.5,2
3d12fc4a52e251ae,6fdb3384,Mushroom Sorter (Assessment),1,3,0.25,1
65561c57f313a7c6,701a670b,Cauldron Filler (Assessment),1,0,1,3
ca174b5e82f8ac8c,701a670b,Bird Measurer (Assessment),1,0,1,3
cf806b9ef4a8445c,701a670b,Mushroom Sorter (Assessment),1,0,1,3
35fa449ff89a4791,703389b3,Mushroom Sorter (Assessment),1,1,0.5,2
c04c91b55df7d2a1,703389b3,Mushroom Sorter (Assessment),1,1,0.5,2
f0776f074cabcb4b,703389b3,Mushroom Sorter (Assessment),1,0,1,3
2e64a1d869ffd9b1,703b8016,Cauldron Filler (Assessment),0,3,0,0
169818e5d2bdc4a9,705510ca,Cart Balancer (Assessment),1,0,1,3
a08d5f11010c683d,706b422b,Cart Balancer (Assessment),1,0,1,3
edd70213132cdef5,706b422b,Cart Balancer (Assessment),1,0,1,3
49f64e5707f5a876,7072eb19,Mushroom Sorter (Assessment),1,0,1,3
984f39665dbc0902,7072eb19,Mushroom Sorter (Assessment),1,0,1,3
b711456025e1e62d,7072eb19,Cauldron Filler (Assessment),1,0,1,3
e15c47d95b5cba76,7072eb19,Cart Balancer (Assessment),1,0,1,3
e4a323352e21caf7,7072eb19,Chest Sorter (Assessment),1,0,1,3
f2d1d5a15e3daa59,7072eb19,Bird Measurer (Assessment),1,0,1,3
6fe07753a5ca4ef7,70804261,Mushroom Sorter (Assessment),0,1,0,0
9840f9c920db3f87,70804261,Cart Balancer (Assessment),0,3,0,0
047ae28a141832e1,70b94d55,Cart Balancer (Assessment),1,1,0.5,2
2f6265ea77495627,70b94d55,Mushroom Sorter (Assessment),1,1,0.5,2
480e3c89e2c38077,70b94d55,Chest Sorter (Assessment),0,4,0,0
5f25a3a8abd51acd,70b94d55,Chest Sorter (Assessment),0,1,0,0
5f820ab2c84b6835,70b94d55,Cart Balancer (Assessment),1,0,1,3
74d206003695e34f,70b94d55,Cart Balancer (Assessment),1,0,1,3
8c8269af0ac0f845,70b94d55,Chest Sorter (Assessment),0,4,0,0
c9e29df656869d20,70b94d55,Mushroom Sorter (Assessment),1,1,0.5,2
f4486ca41289c161,70b94d55,Cart Balancer (Assessment),1,2,0.3333333333333333,1
ed7b57deacae4549,70dc0b85,Cauldron Filler (Assessment),1,0,1,3
3d2a214bb502a539,70eaef54,Cauldron Filler (Assessment),1,0,1,3
4e5a2302ce8ba838,70eaef54,Mushroom Sorter (Assessment),1,3,0.25,1
b90a5aec520be1dc,70eaef54,Cauldron Filler (Assessment),1,0,1,3
c6e0161e1ad235d8,70eaef54,Bird Measurer (Assessment),1,4,0.2,1
37aa26aa47c9edcb,711edce2,Cauldron Filler (Assessment),0,1,0,0
417b0b341980f352,71226edb,Bird Measurer (Assessment),1,7,0.125,1
b4af94e317a31c76,712548af,Cauldron Filler (Assessment),1,1,0.5,2
cbc372aa5f40ce3d,712548af,Cauldron Filler (Assessment),1,0,1,3
79eeda0eb6dba171,713092c0,Bird Measurer (Assessment),1,2,0.3333333333333333,1
bad6ddce7f1d5a2c,713092c0,Mushroom Sorter (Assessment),1,3,0.25,1
35da7ff3ab18607d,7138535d,Chest Sorter (Assessment),0,4,0,0
3bf746488a7108c6,7138535d,Cart Balancer (Assessment),0,2,0,0
619860a06cb67a18,7138535d,Bird Measurer (Assessment),0,4,0,0
40c6ef4bf9686500,7153cb9b,Cauldron Filler (Assessment),0,7,0,0
4f0ae0366cbe2e70,7153cb9b,Mushroom Sorter (Assessment),1,0,1,3
8701f275b6204ce6,7153cb9b,Bird Measurer (Assessment),1,0,1,3
0ac72a4a31c07a2e,7165c133,Bird Measurer (Assessment),1,0,1,3
23a5c9c4f128d867,7165c133,Chest Sorter (Assessment),1,5,0.16666666666666666,1
2a19b7641f682228,7165c133,Cauldron Filler (Assessment),1,0,1,3
2ee3e1be87c647d1,7165c133,Chest Sorter (Assessment),1,7,0.125,1
32b4576ebd8cf277,7165c133,Mushroom Sorter (Assessment),1,8,0.1111111111111111,1
4b76e274b0f11037,7165c133,Cauldron Filler (Assessment),1,0,1,3
50e702916a19f7e5,7165c133,Mushroom Sorter (Assessment),1,0,1,3
7f39bfbdd7cd1a5f,7165c133,Cauldron Filler (Assessment),1,0,1,3
7fc5d93cc5ead7f7,7165c133,Cauldron Filler (Assessment),1,0,1,3
807def964486af6f,7165c133,Cauldron Filler (Assessment),1,0,1,3
851a7bd2b8da2fcd,7165c133,Cart Balancer (Assessment),1,0,1,3
90ba5d3db6c52940,7165c133,Cart Balancer (Assessment),1,0,1,3
a342e0b8aa959fb1,7165c133,Cart Balancer (Assessment),1,0,1,3
a4438bac9d31f469,7165c133,Chest Sorter (Assessment),1,7,0.125,1
b033f211074e064c,7165c133,Cart Balancer (Assessment),1,0,1,3
c682abb2aa545d5b,7165c133,Cart Balancer (Assessment),1,0,1,3
cc1bafd2d5a78461,7165c133,Bird Measurer (Assessment),0,13,0,0
ccba9c248cab289e,7165c133,Chest Sorter (Assessment),1,0,1,3
e260c36fa20c0f0c,7165c133,Chest Sorter (Assessment),1,4,0.2,1
f1ce6153a38d2f77,7165c133,Mushroom Sorter (Assessment),1,0,1,3
f7509f9ca6a7929f,7165c133,Bird Measurer (Assessment),0,7,0,0
fd1d399ace3eef09,7165c133,Cart Balancer (Assessment),1,0,1,3
22e5df83e24bb31f,7165fcc4,Cauldron Filler (Assessment),1,0,1,3
d8a7711ae4d589a9,7165fcc4,Cart Balancer (Assessment),1,1,0.5,2
e6bd8e1c1b0c79f6,7172e2d5,Cart Balancer (Assessment),0,4,0,0
04b40879e4228c66,71788224,Cauldron Filler (Assessment),1,0,1,3
088e22f6de702e83,71788224,Cauldron Filler (Assessment),1,0,1,3
54ac5f39c42cc2da,71788224,Cart Balancer (Assessment),1,0,1,3
61afa1ba6f633fe1,71788224,Bird Measurer (Assessment),1,1,0.5,2
68a3e5bcaffb6cb3,71788224,Chest Sorter (Assessment),0,1,0,0
6eb0900a0b411e88,71788224,Cart Balancer (Assessment),1,0,1,3
a5f9561609df7079,71788224,Cauldron Filler (Assessment),1,1,0.5,2
f742e7a29cfac464,71788224,Mushroom Sorter (Assessment),1,0,1,3
11eb0b9b69dc11ed,717f1d3a,Bird Measurer (Assessment),0,1,0,0
2686ab7f948871b7,717f1d3a,Cauldron Filler (Assessment),0,1,0,0
305ad1233d104f80,717f1d3a,Cauldron Filler (Assessment),0,1,0,0
3c0db4d990f49920,717f1d3a,Mushroom Sorter (Assessment),0,1,0,0
40a7db543e209f0c,717f1d3a,Cauldron Filler (Assessment),1,0,1,3
43e25c43f578489c,717f1d3a,Cauldron Filler (Assessment),0,1,0,0
475ebfefc8da4468,717f1d3a,Cauldron Filler (Assessment),1,0,1,3
53806432746f5745,717f1d3a,Cart Balancer (Assessment),0,1,0,0
814d2d0e28dcfd03,717f1d3a,Cart Balancer (Assessment),0,1,0,0
8301dc025bd9e6ac,717f1d3a,Mushroom Sorter (Assessment),0,1,0,0
89e833738f1104a9,717f1d3a,Chest Sorter (Assessment),0,1,0,0
92f5f67329251550,717f1d3a,Chest Sorter (Assessment),0,2,0,0
9382ed1cafb148ba,717f1d3a,Cauldron Filler (Assessment),0,2,0,0
9c8825190ee9d485,717f1d3a,Cauldron Filler (Assessment),0,2,0,0
a9fa9be5ae9ffb74,717f1d3a,Cauldron Filler (Assessment),1,1,0.5,2
ce79a802bfc4eab6,717f1d3a,Cart Balancer (Assessment),1,0,1,3
d7af6f6617c37c4a,717f1d3a,Cart Balancer (Assessment),0,1,0,0
f16abb96e5d18e06,717f1d3a,Cart Balancer (Assessment),0,1,0,0
f47a16836b267076,717f1d3a,Cart Balancer (Assessment),0,1,0,0
fb9c29ecfd9c3d04,717f1d3a,Cauldron Filler (Assessment),0,1,0,0
9547af1b4f870f7a,71916516,Cart Balancer (Assessment),0,1,0,0
f7698fd2bd4ce950,71916516,Bird Measurer (Assessment),0,3,0,0
4bad3f735ef6b66f,71b1a837,Chest Sorter (Assessment),0,1,0,0
9ce133be4b64399f,71bb1f06,Mushroom Sorter (Assessment),1,1,0.5,2
ad1462cdf9dbefea,71bb1f06,Bird Measurer (Assessment),0,3,0,0
3e9784728665e5f9,71c1179e,Cauldron Filler (Assessment),1,0,1,3
44ef19f09e84b688,71c1179e,Cart Balancer (Assessment),1,0,1,3
8852825744d5b962,71c1179e,Mushroom Sorter (Assessment),1,0,1,3
a74f58461c7dc5c9,71c1179e,Chest Sorter (Assessment),0,18,0,0
b1bdafda4904b356,71c1179e,Cart Balancer (Assessment),1,0,1,3
ef639b905063cd2e,71c1179e,Chest Sorter (Assessment),0,1,0,0
f276fe1e0f1fa28c,71c1179e,Cauldron Filler (Assessment),1,0,1,3
054ac4bb58ac4306,71c71b4d,Bird Measurer (Assessment),1,2,0.3333333333333333,1
31359ace0bcfcca2,71c71b4d,Cauldron Filler (Assessment),1,1,0.5,2
734b1e19189d5977,71c71b4d,Mushroom Sorter (Assessment),1,0,1,3
74e1fa78b709a32a,71c71b4d,Mushroom Sorter (Assessment),1,8,0.1111111111111111,1
11b6566b4d43a185,71c910b9,Cart Balancer (Assessment),1,0,1,3
2a2ab4b3b65f2f81,71c910b9,Mushroom Sorter (Assessment),1,0,1,3
8763b7eccb658bcf,71c910b9,Cauldron Filler (Assessment),1,0,1,3
93cdebba675f1caa,71c910b9,Chest Sorter (Assessment),1,0,1,3
ac68bad3c24f7cda,71c910b9,Bird Measurer (Assessment),1,0,1,3
ae9ab0eae7e3707a,71c910b9,Cart Balancer (Assessment),1,1,0.5,2
b74914f0a5b7a42a,71c910b9,Mushroom Sorter (Assessment),1,0,1,3
c562308f56bd3c0c,71c910b9,Bird Measurer (Assessment),1,2,0.3333333333333333,1
dec3e92284c1de58,71c910b9,Bird Measurer (Assessment),1,2,0.3333333333333333,1
df6de0873aafefd7,71c910b9,Mushroom Sorter (Assessment),1,0,1,3
f3c9db502cc5dc2e,71c910b9,Cauldron Filler (Assessment),1,0,1,3
511c717a6b0b8d7e,71e7d049,Cauldron Filler (Assessment),0,3,0,0
5b9f5233a73d041c,71e7d049,Chest Sorter (Assessment),0,4,0,0
64f3e24e03bbe6e7,71e7d049,Bird Measurer (Assessment),0,16,0,0
696a2dbfdb066d9d,71e7d049,Mushroom Sorter (Assessment),1,0,1,3
9f32988d6a18f3df,71e7d049,Cart Balancer (Assessment),1,0,1,3
0b49bab6f842aa05,71ff0bf4,Cart Balancer (Assessment),0,1,0,0
2d2a23861c7f2f20,71ff0bf4,Bird Measurer (Assessment),1,2,0.3333333333333333,1
402f457d1f1eeb38,71ff0bf4,Bird Measurer (Assessment),1,0,1,3
43ab04d45e5e26fb,71ff0bf4,Mushroom Sorter (Assessment),1,0,1,3
689ce937e98a36af,71ff0bf4,Mushroom Sorter (Assessment),1,0,1,3
72e8c09307bc8061,71ff0bf4,Bird Measurer (Assessment),0,3,0,0
964a4f93ae99fa28,71ff0bf4,Cauldron Filler (Assessment),1,0,1,3
b14fdb05041bd1fe,71ff0bf4,Cart Balancer (Assessment),1,0,1,3
ee5add95f36267cc,71ff0bf4,Chest Sorter (Assessment),0,2,0,0
f08442800a96b492,71ff0bf4,Cart Balancer (Assessment),1,0,1,3
f9f23f52712a5ea4,71ff0bf4,Chest Sorter (Assessment),0,2,0,0
ffdb33db642218f2,71ff0bf4,Mushroom Sorter (Assessment),1,1,0.5,2
14188b3d5f222cce,7201cac1,Chest Sorter (Assessment),0,8,0,0
1bbaf5af2a7d5725,7201cac1,Bird Measurer (Assessment),0,16,0,0
1c1f98cd09edb1e7,7201cac1,Cauldron Filler (Assessment),1,0,1,3
2252cf350618a015,7201cac1,Mushroom Sorter (Assessment),1,0,1,3
43ea8296bcd526d6,7201cac1,Cart Balancer (Assessment),1,0,1,3
7587e9d91c58d075,7201cac1,Cart Balancer (Assessment),1,5,0.16666666666666666,1
f25f1bb533e12339,7201cac1,Chest Sorter (Assessment),0,7,0,0
f90befba37433d35,7201cac1,Cart Balancer (Assessment),1,0,1,3
06d7017ca5dc9896,7209c123,Bird Measurer (Assessment),1,1,0.5,2
0a49ecde6d6e5388,7209c123,Mushroom Sorter (Assessment),1,0,1,3
21c743749729cb6c,7209c123,Bird Measurer (Assessment),1,2,0.3333333333333333,1
256509684834aedc,7209c123,Cauldron Filler (Assessment),1,0,1,3
3239eb3c38fbfd8c,7209c123,Cauldron Filler (Assessment),1,1,0.5,2
720813fd57fb24b2,7209c123,Cart Balancer (Assessment),1,0,1,3
824b1c33f9ccea32,7209c123,Chest Sorter (Assessment),1,0,1,3
88c63ecb6fb0756a,7209c123,Mushroom Sorter (Assessment),1,3,0.25,1
aba1b29e1813a355,7209c123,Chest Sorter (Assessment),1,0,1,3
ac2c478bde1f7a6b,7209c123,Cart Balancer (Assessment),1,4,0.2,1
ad5cecd6f7820570,7209c123,Chest Sorter (Assessment),1,1,0.5,2
c58f151ef9941cb3,7209c123,Chest Sorter (Assessment),1,0,1,3
cd2fb52ce62e3bf1,7209c123,Cauldron Filler (Assessment),1,0,1,3
d9134e32423eee04,7209c123,Mushroom Sorter (Assessment),1,0,1,3
fe1dbcd4a35e8b14,7209c123,Bird Measurer (Assessment),1,1,0.5,2
af177c7ac5d26dd5,7217511f,Cauldron Filler (Assessment),1,1,0.5,2
588d3be5bcaa247e,721a3c54,Mushroom Sorter (Assessment),1,0,1,3
963abca18dd9a9eb,721a3c54,Cauldron Filler (Assessment),1,0,1,3
65eda4f3a47981a1,722676d4,Cauldron Filler (Assessment),1,0,1,3
3f89f3938605175a,7226f99d,Cauldron Filler (Assessment),1,0,1,3
619e517b3fa7e98f,7226f99d,Chest Sorter (Assessment),0,1,0,0
76e4d81d5ed444a8,7226f99d,Bird Measurer (Assessment),1,0,1,3
922a97ca77364dda,7226f99d,Mushroom Sorter (Assessment),1,0,1,3
cddab79d3e0a09ef,7226f99d,Mushroom Sorter (Assessment),1,0,1,3
e82503a9861231cf,7226f99d,Bird Measurer (Assessment),1,0,1,3
f885873cce3ad44d,7226f99d,Mushroom Sorter (Assessment),0,1,0,0
fa1b8f776564d4fb,7226f99d,Bird Measurer (Assessment),1,0,1,3
ac9c6c253f45daee,7257f1df,Mushroom Sorter (Assessment),0,2,0,0
6159daa23231c746,726c8027,Mushroom Sorter (Assessment),1,0,1,3
03a2a063cd846f10,726f28e2,Chest Sorter (Assessment),0,1,0,0
04b6d6d231812f4f,726f28e2,Cauldron Filler (Assessment),1,0,1,3
0a001944fa20070d,726f28e2,Mushroom Sorter (Assessment),1,1,0.5,2
0ea433119fc4b772,726f28e2,Chest Sorter (Assessment),0,4,0,0
491378b65358ea3a,726f28e2,Cart Balancer (Assessment),0,3,0,0
540410c2091211e6,726f28e2,Cauldron Filler (Assessment),1,1,0.5,2
762cd41e789ecf8a,726f28e2,Bird Measurer (Assessment),1,1,0.5,2
